id,keywords
57800,"['blue footed booby', 'prehistoric times', 'melting ice']"
84175,"['refugee camp', 'hurricane', 'fantasy']"
46223,[]
173580,[]
61111,[]
98548,['duringcreditsstinger']
86664,['japanese new wave']
71722,"['ex-con', 'japanese noir']"
264393,[]
131653,[]
200281,[]
99934,['united states naval academy']
82525,"['widow', 'american abroad', 'eye gouging']"
25913,[]
104997,[]
155288,[]
16059,[]
52311,[]
86980,[]
208988,['post world war ii']
57346,"['slavery', 'independence movement', 'biography']"
66025,['independent film']
105567,[]
11680,"['father son relationship', 'daughter', 'revenge']"
5965,"['atomic bomb', 'nuclear catastrophe']"
31218,"['bullying', 'hooligan', 'soccer']"
13926,['pixar animation']
40770,[]
75810,['suspense']
59706,"['detective', 'smuggling', 'murder']"
13929,"['chess', 'eyeglasses', 'computer animation']"
96534,[]
60003,[]
103370,[]
32050,"['paris', 'london england', 'terror']"
62289,[]
80468,[]
51794,"['anti terror', 'islam', 'new york']"
53804,[]
31680,"[""women's prison"", 'sword fight', 'revenge']"
83191,[]
80035,"['usa', 'sterility', 'castration']"
65997,[]
57215,['independent film']
193976,[]
276165,[]
93676,[]
84165,"['photographer', 'photo exhibition', 'rudeness']"
45945,[]
50053,[]
279159,[]
183386,"['cult', 'independent film', 'anarchy']"
44125,"['brazilian', 'drama', 'romance']"
43580,['dr. seuss']
61015,[]
73567,"['trailer park', 'gun', 'texas']"
172214,[]
82877,[]
44251,"['anime', 'dragon ball,']"
50388,"['cryogenics', 'supernatural powers', 'mind control']"
19575,"['mother', 'alcohol', 'therapist']"
39106,"['anime', 'dragon ball,']"
39107,"['anime', 'dragon ball,']"
55184,"['forbidden love', 'alcoholism', 'unhappy marriage']"
148807,"['immigrant', 'displacement', 'diary film']"
14863,"['anaconda', 'killer snake']"
86593,"['drug dealer', 'british', 'parole']"
72843,[]
78571,"['homeless', 'lice']"
43852,"['drums', 'revolt', 'colonial india']"
43858,[]
101325,"['california', 'painter', 'beach']"
102431,"['santa claus', 'memory', 'christmas eve']"
16716,"['holiday', 'scrooge', 'ghost']"
52906,[]
61539,[]
13928,"['snowman', 'snowglobes', 'short']"
13930,"['bird', 'clique', 'awkward appearance']"
103332,"['dream', 'imaginary friend', 'therapy']"
64635,"['secret agent', 'dystopia', 'remake']"
25048,"['independent film', 'roadie', 'artic monkeys']"
73943,"['stalker', 'suspense']"
55680,"['murder', 'student', 'violence']"
75229,"['suicide', 'delusion', 'murder']"
22059,"['flying', 'fire', 'rock']"
65035,"['england', 'world war ii', 'queen']"
32171,"['nurse', 'infection', 'mass lunacy']"
103747,"['scotland', 'whiskey', 'community service']"
75446,[]
28465,[]
56909,[]
37545,[]
39108,"['anime', 'dragon ball,']"
39323,"['anime', 'dragon ball,']"
73335,['christian']
34125,"['sword', 'impalement', 'severed']"
8736,"['male friendship', 'best friend', 'childhood friends']"
16130,"['journalist', 'investigation', 'collage film']"
109459,['suspense']
320917,"['gay', 'first kiss', 'lgbt']"
35402,"['kgb', 'killer', 'ex kgb']"
80410,"['prophecy', 'forest', 'based on video game']"
51365,[]
39324,"['anime', 'dragon ball,']"
18095,"['son goku jr.', 'anime', 'dragon ball,']"
94570,"['based on play or musical', 'silent film']"
76696,[]
68143,[]
102630,[]
122924,['bullet']
18443,"['women', 'roommate', 'alien']"
155341,['ax']
38256,[]
58159,"['disney short', 'silly symphony', 'tortoise']"
49084,[]
81436,['bigfoot']
105978,[]
94548,[]
100683,"['street gang', 'fight', 'rivalry']"
59296,"['wedding vows', 'marriage', 'love']"
13676,"['children', 'woman director']"
85593,['woman director']
37724,"['spy', 'secret agent', 'sociopath']"
131997,[]
58383,"['corruption', 'passion', 'politics']"
77287,['based on novel']
20106,"['dna', 'detective inspector', 'fbi']"
21145,[]
63988,"['wolf', 'eagle', 'bear']"
77953,"['politics', 'politician', 'election campaign']"
116019,"['civil war', 'history', 'finland']"
85414,[]
82696,"['renewing wedding vows', 'marriage counselling']"
24410,['woman director']
70872,[]
38202,"['martial arts', 'revenge']"
36996,"['terrorist', 'nuclear bomb']"
84327,"['wealth', 'bankruptcy', 'woman director']"
118984,['woman director']
20499,"['shootout', 'diamond cutter', 'shoulder holster']"
100910,['wartime']
45792,[]
8266,"['london england', 'resistance', 'world war ii']"
314070,['movie serial']
51190,['woman director']
50090,"['spy', 'investigation', 'government']"
77068,"['world war ii', 'zombie', 'reanimated corpse']"
46888,"['upper class', 'usa', 'greed']"
49958,"['cave painting', 'black magic', 'transformation']"
32327,['experimental film']
50696,[]
133523,['greek']
43121,"['widow', 'rickshaw', 'father figure']"
133373,[]
71719,['japanese noir']
79771,"['male nudity', 'horror', 'anthology']"
34800,[]
21537,"['japan', 'china', 'martial arts']"
68649,"['japan', 'sister sister relationship', 'kidnapping']"
84383,"['male nudity', 'biography', 'martial arts master']"
126420,[]
104241,[]
93188,"['paris', 'sex', '1970s']"
120271,['woman director']
75595,"['california', 'sex', 'runaway']"
95506,[]
78263,"['poetry', 'tradition', 'progress']"
38034,[]
77174,"['medium', 'stop motion', 'curse']"
82650,"['best friend', 'sweet sixteen', 'duringcreditsstinger']"
40572,[]
208579,[]
97088,[]
265579,[]
36859,[]
75680,['school']
458428,[]
79224,"['arrow', 'archery']"
85836,['samurai']
84203,['independent film']
84184,"['relationship problems', 'male female relationship', 'divorce']"
293094,[]
121210,"['love', 'children', 'doctor']"
118013,[]
109513,"['witness protection', 'getaway driver', 'duringcreditsstinger']"
14196,"['alcohol', 'sex', 'party']"
109584,[]
73846,['woman director']
93934,"['truck', 'break-up', 'female homosexuality']"
14128,"['cinderella', 'magic', 'fairy']"
83384,"['backgammon', 'punched in the face', 'toy store']"
84289,"['good vs evil', 'rock music', 'demon']"
76360,['tv show']
1556,['oedipus']
118624,[]
49526,"['new york', 'dirty cop', 'bicycle courier']"
83539,"['human vs nature', 'wilderness', 'unrequited love']"
101482,"['loneliness', 'amusement park']"
30785,['live action and animation']
42152,"['dream', 'death', 'epilogue']"
71864,"['green', 'dodgeball', 'incredibile']"
82633,"['based on novel', 'prohibition', 'brother']"
57330,['woman director']
71668,"['sequel', 'breast', 'water park']"
71725,"['love triangle', 'circus', 'beethoven']"
89691,"['atm', 'hooded figure', 'duringcreditsstinger']"
31074,"['teacher', 'teenager', 'social experiment']"
84340,"['stand-up comedian', 'sleepwalking']"
26556,['live comedy']
202043,"['homophobia', 'sexual murder']"
216035,['woman director']
137625,[]
90061,[]
263946,[]
84334,"['1970s', 'mayor', 'south africa']"
77883,[]
127521,[]
119698,"['jungle', 'dinosaur', 'found footage']"
48034,"['american football', 'parent child relationship', 'boat']"
110491,[]
79694,"['experiment', 'supernatural', 'paranormal']"
83540,['woman director']
108762,[]
376394,"['atomic bomb', 'space', 'orion']"
263947,[]
215999,[]
134012,[]
191402,[]
83403,[]
239368,[]
39369,"['independent film', 'woman director']"
12677,[]
79034,[]
27349,"['jesse james', 'cole younger']"
40629,[]
67429,"['video screen', 'fictional reality show']"
83660,[]
84174,"['bridesmaid', 'strip club', 'female friendship']"
83686,"['plagiarized book', 'stolen novel', 'plagiarized novel']"
84344,"['thailand', 'bodybuilder']"
53336,"['u.s. army', 'u.s. soldier']"
35623,[]
86785,['bullfighter']
27146,"['fascism', 'manipulation', 'surrealism']"
189472,[]
114150,"['competition', 'roommate', 'college']"
77948,"['kidnapping', 'spying', 'government']"
84281,['independent film']
46493,"['based on novel', 'geisha', 'one word title']"
112090,[]
85341,['based on tv series']
37661,[]
130458,[]
89708,"['eating', 'around the world', 'fast motion scene']"
67166,['mickey mouse']
59967,"['suicide', 'assassin', 'drug addiction']"
84188,[]
122080,[]
87428,"['deadbeat dad', 'cheating fiancée', 'teacher student sex']"
26505,[]
15895,"['rape', 'sex', 'witch']"
28218,"['sex', 'kidnapping', 'magic']"
97795,['found footage']
70808,"['brother brother relationship', 'ukraine', 'boxer']"
81215,"['rwanda', 'hutu', 'tutsi']"
94108,"['based on novel', 'love', 'mother superior']"
71827,[]
149145,[]
126278,"['dracula', 'behind the scenes', 'experimental film']"
84329,"['friendship', 'robot', 'senior citizen']"
122492,[]
77461,"['religious conflict', 'hijab', 'religious differences']"
84169,"['freedom of speech', 'social activism', 'dissident']"
24421,"['suspense', 'subway tunnel', 'nyc']"
82510,"['marijuana', 'drug', 'art of seduction']"
117408,[]
61854,"['technology', 'silicon valley', 'atari']"
96973,"['feminist', 'note', 'missing father']"
16640,"['independent film', 'salt lake city']"
71679,"['mutant', 'dystopia', 'sequel']"
87825,"['women', 'baseball', 'pitcher']"
88075,"['gambling', 'wheelchair', 'handicap']"
89455,[]
148857,[]
157903,"['murder', 'cattle', 'change of heart']"
43599,"['department store', 'tyrannical']"
70090,"['mary queen of scots', 'episodic', 'anne boleyn']"
74103,[]
84347,[]
100529,['best friend']
68722,"['post traumatic stress  disorder', 'sexual obsession', 'postwar period']"
85339,['based on tv series']
191600,[]
49049,"['usa', 'corruption', 'crime fighter']"
179251,[]
137145,"['sauna', 'heat', 'steam room']"
60599,"['cover-up', 'hedge fund']"
98369,['book store']
20069,"['date', 'love', 'couple']"
42399,[]
129535,['gold digger']
84190,"['usa', 'capitalism', 'economy']"
78464,[]
97933,"['music', 'concert film']"
106124,"['fairy tale', 'bride', 'insurance salesman']"
53909,[]
64454,[]
4822,"['musical', 'beggar', 'bagdad']"
55723,['torture']
67441,[]
48654,[]
19823,[]
112973,"['summer camp', 'slapstick', 'rivalry']"
38091,[]
122930,[]
128280,[]
77016,"['los angeles', 'bullet proof vest', 'u.s. marine']"
52432,"['pennsylvania', 'small town', 'musical']"
84348,"['webcam', 'anthology', 'vhs']"
47059,['sport']
47462,['independent film']
84892,"['shyness', 'secret', 'narration']"
103663,"['father son relationship', 'denmark', 'lie']"
103328,"['limousine', 'multiple identities', 'wig']"
111174,"['baseball', 'woman director']"
115712,['iceland']
52767,[]
91911,"['feminism', 'nudity', 'history']"
102784,[]
88036,"['soong sisters', 'duringcreditsstinger']"
68663,"['independent film', 'woman director']"
51996,"['cold', 'independent film', 'salesman']"
75638,"['paranormal', 'psychic', 'skepticism']"
81830,[]
82675,"['kidnapping', 'turkey', 'police chase']"
82390,"['everglades', 'reporter', 'newspaper man']"
101803,"['film making', 'biography']"
83589,"['madison square garden', 'punk band']"
38719,['don juan']
76703,"['tears', 'newspaper editor', 'editor']"
97310,[]
17165,"['anime', 'bleach']"
223195,"['film making', 'behind the scenes', 'making of']"
270372,[]
148408,[]
255948,"['nature', 'woman director']"
128203,[]
88273,"['queen', 'royal family', ""coup d'etat""]"
82505,"['mother daughter relationship', 'cross dressing', 'violence']"
128564,"['cheerleader', 'college', 'role reversal']"
5422,"['sex', 'adultery', 'island']"
86703,"['monster', 'shark', 'animal attack']"
83670,"['tennis', 'child prodigy', 'sport']"
127700,[]
42203,"['chocolate', 'based on novel', 'insurance fraud']"
45397,[]
126509,[]
77462,['wunschkind']
85735,[]
91913,[]
83801,"['police brutality', 'judge', 'imprisonment']"
79172,"['china', 'based on novel', 'brazil']"
104557,[]
64071,"['professor', 'cold war', 'space travel']"
168217,[]
86597,"['kidnapping', 'children', 'crime']"
110160,"['homosexuality', 'transgender', 'family']"
101731,[]
74830,['baby']
82096,"['china', 'cholera']"
80271,"['coming of age', 'mother daughter relationship', 'teen movie']"
64897,['storm at sea']
105348,"['symbolism', 'picnic', 'freedom']"
110146,"['vietnam war', 'musical', 'biography']"
142585,"['coming out', 'homosexuality', 'family relationships']"
84342,['rap music']
15936,"['vigilante', 'romance', 'independent film']"
104306,"['adultery', 'wife husband relationship', 'suicide attempt']"
75318,[]
97365,"['father son relationship', 'underwater', 'killer whale']"
131360,[]
124597,"['cold war', 'insects']"
42628,"['vampire', 'blob', 'airplane crash']"
124423,"['skeleton', 'ghost ship', 'bats']"
81678,[]
41996,"['england', 'melodrama', 'marquis']"
103640,[]
10089,"['pipe', 'drug', 'demon']"
123359,"['demonic possession', 'tijuana']"
84577,"['time warp', 'haunted house']"
70667,"['ocean', 'pacific', 'raft']"
101267,['woman director']
130717,[]
57230,['witch']
43687,"['russia', 'biography', ""coup d'etat""]"
134738,"['music', 'loneliness', 'ballroom dancing']"
71720,"['daughter', 'district attorney', 'ward']"
135312,"['film history', 'color', 'image processing']"
170263,"['film making', 'biography']"
197726,[]
100085,['woman director']
370044,[]
76960,[]
273029,[]
53898,[]
77269,"['designer', 'urban sprawl', 'urban']"
112678,"['cult', 'standoff', 'branch davidian']"
170517,"['dancer', 'cable car', 'teen idol']"
110336,"['dracula', 'b movie']"
91250,[]
131671,[]
262243,[]
537,"['individual', 'paris', 'dancing']"
84180,[]
47405,[]
135547,[]
90125,"['musical', 'bob marley', 'reference to bob marley']"
62214,"['shyness', 'stop motion', 'black and white']"
15004,"['mass murder', 'murder', 'director']"
61372,['stand-up comedy']
151232,[]
161456,"['corruption', 'cheating', 'olympian sports team']"
82507,"['drowning', 'pennsylvania', 'child murderer']"
288121,[]
197733,[]
92171,"['film making', 'filmmaking', 'making of']"
13830,"['crime boss', 'police chase', 'extreme violence']"
64291,"['suspense', 'racism', 'intrigue']"
38753,"['angel', 'female nudity', 'musician']"
102639,"['sheriff', 'mother child relationship']"
76492,"['witch', 'magic', 'mummy']"
207459,['woman director']
110354,"['cinematographer', 'film history', 'filmmaking']"
69778,"['beach', 'orgy', 'swimming pool']"
196738,"['behind the scenes', 'retrospective', 'making of']"
283101,[]
288421,[]
292547,[]
16387,['time travel']
97683,[]
33390,[]
33391,['charlie chan']
39062,[]
109600,"['india', 'theatrical troupe']"
49971,[]
40709,[]
48202,"['cuba', 'monster', 'boat']"
71723,['japanese noir']
34078,"['mansion', 'skull', 'newlywed']"
30953,['woman director']
35253,"['railroad robber', 'train ride']"
68734,"['cia', 'wife husband relationship', 'revolution']"
86838,"['suicide', 'alcohol', 'sex']"
84317,"['mumblecore', 'woman director']"
79697,"['iowa', 'butter']"
134371,['ayn rand']
109843,"['gang', 'united kingdom']"
84306,"['age difference', 'literature', 'book']"
40075,"['sword', 'sorcery']"
80059,[]
39779,[]
340543,[]
86726,"['sport', 'board game', 'monopoly the board game']"
116463,"['helicopter', 'giant spider', 'spider']"
38280,['independent film']
99579,"['18th century', 'reader', 'french court']"
72391,['puppy']
84284,['government regulation']
84351,"['arkansas', 'murder', 'trial']"
18112,"['black people', 'usa president', 'blues']"
105210,[]
78604,"['secret', 'kidnapping', 'cellar']"
57722,"['paris', 'france', 'competition']"
131837,[]
89723,"['gorilla', 'mansion']"
57089,"['witch', 'wolf', 'little red riding hood']"
95503,[]
49250,"['independent film', 'woman director']"
75736,['duringcreditsstinger']
202973,['private investigator']
27543,"['newspaper', 'film noir']"
122928,[]
108512,"['korea', 'alternative reality']"
149190,"['rome', 'fiancé', 'step daughter']"
45000,[]
50950,"['documentary', 'ingmar bergman']"
288105,[]
288413,[]
98303,[]
55327,"['interview', 'comic book', 'biography']"
32904,"['prostitute', 'isolation', 'frustration']"
82642,[]
50845,[]
95508,"['striptease', 'street walker']"
91122,"['affection', 'woman director']"
84286,"['hiv', 'activist']"
80280,"['religion and supernatural', 'infection', 'sequel']"
110525,"['german', 'nazis', 'soldier']"
117691,"['mafia', 'gang']"
122804,[]
27480,"['father son relationship', 'australia']"
82618,"['latina', 'coming of age', 'mother daughter relationship']"
99770,"['male nudity', 'roman', 'based on comic']"
72479,"['b movie', 'cat fight', 'film noir']"
106016,['new orleans']
116167,[]
292975,[]
43172,"['musical', 'australia']"
60985,"['female nudity', 'based on novel', 'infidelity']"
49846,"['aids', 'based on novel', 'rwanda']"
97690,"['hacker', 'cyber', 'hacking']"
135368,['new jersey devil']
82485,['car chase']
9736,[]
82990,"['garage', 'poltergeist', 'webcam']"
135161,['biography']
59897,[]
99650,[]
121823,"['martial arts', 'steampunk', 'chinese']"
66893,"['italy', 'nun']"
42712,"['monster', 'ufo', 'b movie']"
98066,"['wife husband relationship', 'sperm bank', 'infertility']"
86759,[]
71261,[]
6078,"['detective', 'sherlock holmes', 'sherlock holmes spoof']"
75244,"['secret society', 'feast']"
48770,[]
94104,"['transgender', 'transsexual', 'jock strap']"
94348,['ex military']
84172,"['tragic', 'blood diamond', 'danish']"
83542,"['clone', 'future', 'dystopia']"
171961,['film making']
72867,[]
