id,production_companies
31609,"[{'name': 'Koo Koo Banana', 'id': 35858}]"
94568,"[{'name': 'Four Leaf Productions', 'id': 17097}]"
50392,"[{'name': 'Moviworld', 'id': 44948}, {'name': 'Star Edizioni Cinematografiche', 'id': 68721}, {'name': 'Camarote Films', 'id': 68723}, {'name': 'A.E. Media Corporation', 'id': 68724}]"
159638,"[{'name': 'Hernany Perla Films', 'id': 16860}, {'name': 'Flying Monkeys Entertainment', 'id': 16861}]"
303542,"[{'name': 'Indigo Film', 'id': 1533}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'Faso Film', 'id': 5051}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'Regione Lazio', 'id': 20416}, {'name': 'Media Programme of the European Community', 'id': 21972}, {'name': 'Babe Film', 'id': 22393}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 29223}, {'name': 'Friuli Venezia Giulia Film Commission', 'id': 38591}, {'name': 'Ifitalia', 'id': 67678}, {'name': 'Sting Occhiali', 'id': 67679}, {'name': 'Pasta del Capitano', 'id': 67680}]"
17825,"[{'name': 'M6 Films', 'id': 1115}]"
198184,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'Alpha Core', 'id': 18209}, {'name': 'Genre Films', 'id': 28788}, {'name': 'Simon Kinberg Productions', 'id': 31076}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Ollin Studio', 'id': 53638}]"
130925,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]"
141423,"[{'name': 'Pixar Animation Studios', 'id': 3}]"
256835,"[{'name': 'Pixar Animation Studios', 'id': 3}]"
241930,"[{'name': 'Gold Lion Films', 'id': 37870}, {'name': 'Skylight Cinema', 'id': 41094}]"
265297,"[{'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'Decia Films', 'id': 37048}, {'name': 'Amazonas Images', 'id': 72677}, {'name': 'Solares Fondazione delle arti', 'id': 72678}, {'name': 'Maison Européenne de la Photographie', 'id': 72679}, {'name': 'Serviçio Social do Comércio', 'id': 72680}, {'name': 'Secretaria de Estado de Cultura do Espirito Santo', 'id': 72681}]"
42012,"[{'name': 'Seasonal Film Corporation', 'id': 13433}, {'name': 'Shapiro-Glickenhaus Entertainment', 'id': 16636}]"
81586,[]
128946,"[{'name': 'AB Publikfilm', 'id': 10477}]"
42759,"[{'name': 'CCC Filmkunst GmbH', 'id': 1048}, {'name': 'Ízaro Films', 'id': 1377}, {'name': 'Universal Pictures France', 'id': 1546}, {'name': 'Oceania Produzioni Internazionali Cinematografiche', 'id': 1798}, {'name': 'Norsk Film', 'id': 12984}]"
39485,[]
36339,"[{'name': 'Associated British-Pathé', 'id': 4894}, {'name': 'Harry Reynolds Productions', 'id': 13722}]"
252746,[]
73027,"[{'name': 'The Rank Organisation', 'id': 364}]"
190474,"[{'name': 'Irving Allen Productions', 'id': 1788}, {'name': 'Jamie Uys Film Productions', 'id': 17991}]"
121611,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
268536,[]
253454,"[{'name': 'Shochiku', 'id': 5906}]"
232175,"[{'name': 'Day Twenty- Eight Films', 'id': 22918}, {'name': 'Rishon Films', 'id': 22919}]"
18682,"[{'name': 'Euterpe', 'id': 4402}]"
95997,[]
117942,"[{'name': 'Spy Global Media', 'id': 31296}]"
61038,"[{'name': 'Pantelion Film', 'id': 8573}]"
33709,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
130452,"[{'name': 'Warner Bros.', 'id': 6194}]"
69878,[]
111317,"[{'name': 'Hal Roach Studios', 'id': 2159}]"
150247,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
222370,[]
127150,[]
148777,[]
207871,"[{'name': 'Meddin Studios', 'id': 31141}, {'name': 'Unclaimed Freight Productions', 'id': 31142}]"
209686,[]
285700,"[{'name': 'Rock Film Studio', 'id': 42735}]"
226227,[]
199291,[]
125034,[]
121727,[]
260346,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'M6 Films', 'id': 1115}, {'name': 'Canal+', 'id': 5358}, {'name': 'Grive Productions', 'id': 6877}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 10611}, {'name': 'M6', 'id': 11261}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Taken 3', 'id': 87854}]"
201088,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Legendary Pictures', 'id': 923}]"
188984,[]
147903,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]"
259912,"[{'name': 'Jadran Film', 'id': 168}, {'name': 'Ustinov Productions', 'id': 94596}]"
197737,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
213603,"[{'name': 'Counterpoint Films', 'id': 42785}]"
144610,"[{'name': 'Joe Siu International Film', 'id': 35027}, {'name': 'Movie Impact Ltd', 'id': 44338}]"
36463,"[{'name': 'Clover Productions', 'id': 3458}]"
315360,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'TV4 Sweden AB', 'id': 8267}, {'name': 'TV2 Norge', 'id': 11682}]"
72240,"[{'name': 'Elephant Films', 'id': 58902}]"
126644,"[{'name': 'Goskino', 'id': 25606}]"
73198,[]
71886,[]
127808,[]
315057,"[{'name': 'SF Film Finland Oy', 'id': 42621}]"
315044,"[{'name': 'Nordisk Film', 'id': 235}]"
216736,[]
38898,"[{'name': 'Zespól Filmowy ""Kadr""', 'id': 1829}]"
193348,"[{'name': 'ZRF ""Kadr""', 'id': 32782}, {'name': 'Polish State Film Studio', 'id': 81063}]"
278329,[]
26700,"[{'name': 'Filmax Entertainment', 'id': 7302}, {'name': 'Filmax Animation', 'id': 62628}, {'name': 'Animakids Productions', 'id': 62629}]"
294652,"[{'name': 'Media House Capital', 'id': 13235}, {'name': 'Altitude Film Entertainment', 'id': 19638}, {'name': 'Daydream Productions', 'id': 36148}, {'name': 'A24', 'id': 41077}, {'name': 'Bridle Path Films', 'id': 41636}, {'name': 'Southern Light Films', 'id': 55251}, {'name': 'WBMC', 'id': 55254}]"
284793,[]
115132,[]
38267,"[{'name': 'Bruton Film Productions', 'id': 5694}]"
66969,"[{'name': 'Selb-Film', 'id': 80666}, {'name': 'Lutetia', 'id': 80667}, {'name': 'SLPF', 'id': 80668}]"
92251,"[{'name': 'Ascot', 'id': 1498}, {'name': 'Cineraid', 'id': 1499}, {'name': 'Lira Films', 'id': 10522}]"
48714,[]
48717,[]
87101,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Skydance Media', 'id': 82819}]"
71456,"[{'name': 'Largo Entertainment', 'id': 1644}]"
118943,"[{'name': 'Biograph Company', 'id': 21555}]"
26621,"[{'name': 'CBS Films', 'id': 5490}]"
86705,"[{'name': 'Irwin Entertainment', 'id': 5466}]"
66965,[]
75874,"[{'name': 'Dagonet', 'id': 21261}, {'name': 'Degenerate Comedy', 'id': 21262}]"
27317,[]
92452,"[{'name': 'Sub Pop Records', 'id': 21205}]"
36575,[]
191120,[]
149362,[]
78531,[]
288158,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Talisman Productions', 'id': 8989}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Da Vinci Media Ventures', 'id': 40107}]"
68352,[]
126432,"[{'name': 'Toho Company', 'id': 882}]"
203534,"[{'name': 'Killer Films', 'id': 1422}]"
20177,[]
62934,[]
84209,[]
116723,[]
3057,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'RTL2', 'id': 67082}]"
125458,[]
199591,"[{'name': 'Demarest Films', 'id': 13241}]"
24023,"[{'name': 'Nordisk Film', 'id': 235}]"
24026,"[{'name': 'Nordisk Film', 'id': 235}]"
11752,"[{'name': 'Constantin Film', 'id': 47}, {'name': 'Collina Filmproduktion', 'id': 6607}]"
142563,[]
157301,[]
9755,"[{'name': 'Lions Gate Films', 'id': 35}]"
123634,[]
8767,[]
43629,[]
187156,[]
241287,[]
774,"[{'name': 'Société Lumière', 'id': 44916}]"
163250,"[{'name': 'Amblin Television', 'id': 7671}, {'name': 'Turner Classic Movies (TCM)', 'id': 10915}]"
261207,"[{'name': 'Amblin Television', 'id': 7671}, {'name': 'Turner Classic Movies (TCM)', 'id': 10915}]"
37775,"[{'name': 'Columbia Films S.A.', 'id': 6386}, {'name': 'Irrigazione Cinematografica', 'id': 6387}]"
37768,"[{'name': 'Intercapital', 'id': 4986}, {'name': 'RAI - Radiotelevisione Italiana', 'id': 46391}]"
37777,"[{'name': 'Intercapital', 'id': 4986}]"
59040,[]
23273,"[{'name': 'scena film', 'id': 4208}]"
62491,"[{'name': 'C.G. Silver Film', 'id': 18283}, {'name': 'Rai 1', 'id': 44406}]"
56825,[]
60014,[]
56551,[]
58189,[]
56804,[]
58081,[]
42674,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}]"
44933,[]
22728,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}]"
43544,[]
38327,[]
20414,"[{'name': 'Filmauro', 'id': 4753}]"
36298,"[{'name': 'Warner Bros.', 'id': 6194}]"
93855,[]
267573,"[{'name': 'Lotte Entertainment', 'id': 7819}]"
221437,"[{'name': 'Amuse Soft Entertainment', 'id': 3219}]"
255456,[]
43477,[]
261768,"[{'name': 'Avenue Picture', 'id': 33674}]"
211710,[]
267872,"[{'name': 'Motion Picture Group, The', 'id': 5200}]"
38187,[]
30091,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'BMW Films', 'id': 53728}]"
38183,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'BMW Films', 'id': 53728}]"
38190,[]
51939,[]
38185,[]
251555,"[{'name': 'Atresmedia Cine', 'id': 29566}, {'name': 'Four Luck Banana', 'id': 41758}]"
132601,"[{'name': 'Wonderworld Studios', 'id': 3980}, {'name': 'Animation Picture Company', 'id': 15196}]"
84197,[]
137079,"[{'name': 'ZAD Communication & Production', 'id': 84188}, {'name': 'Ein Shams Films', 'id': 84189}]"
21447,"[{'name': 'Origen P.C.', 'id': 8123}, {'name': 'Enrique Cerezo P.C.', 'id': 8124}, {'name': 'New Atlantis', 'id': 8125}]"
14749,"[{'name': 'Walt Disney Studios Home Entertainment', 'id': 3202}, {'name': 'Key Pix Productions', 'id': 19649}, {'name': 'Keystone Entertainment', 'id': 37892}]"
298935,"[{'name': 'Shoot First Entertainment', 'id': 38115}]"
293861,[]
51213,[]
55316,"[{'name': 'Rizzoli Films', 'id': 1131}, {'name': 'Société Nouvelle des Établissements Gaumont (SNEG)', 'id': 22396}, {'name': 'Gafer', 'id': 23216}]"
44522,"[{'name': 'Compagnia Cinematografica Mondiale (CCM)', 'id': 8423}, {'name': 'Compagnie Internationale de Productions Cinématographiques (CIPRA)', 'id': 18925}]"
31270,"[{'name': 'Corona Cinematografica', 'id': 1820}, {'name': 'Ultra Film', 'id': 11994}, {'name': 'S.N.E. Gaumont', 'id': 22275}, {'name': 'Sicilia Cinematografica', 'id': 22276}]"
33336,"[{'name': 'Franco London Films', 'id': 1477}, {'name': 'Continental Film', 'id': 2060}, {'name': 'Procusa', 'id': 8015}, {'name': 'S.N.E. Gaumont', 'id': 22275}, {'name': 'Société Nouvelle des Établissements Gaumont (SNEG)', 'id': 22396}]"
208763,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ankor-Film', 'id': 21450}]"
80145,"[{'name': 'Canal+ España', 'id': 9335}, {'name': 'Sogepaq', 'id': 11955}, {'name': 'Sociedad General de Televisión (Sogetel)', 'id': 20295}, {'name': 'Cristal Producciones Cinematográficas S.A.', 'id': 35511}]"
212756,"[{'name': 'Irish Film Board', 'id': 5267}, {'name': 'Samson Films', 'id': 11571}, {'name': 'Amérique Film', 'id': 66512}]"
42863,[]
20693,[]
264048,"[{'name': 'Future Films', 'id': 10843}]"
289394,"[{'name': 'A&E Television Networks', 'id': 11858}, {'name': 'Lionsgate Television', 'id': 28523}]"
107255,[]
64926,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]"
96546,"[{'name': 'Minerva Film SpA', 'id': 153}]"
120539,"[{'name': 'BBC', 'id': 5996}]"
78358,"[{'name': 'Coralta Cinematografica', 'id': 1796}, {'name': 'American International Pictures (AIP)', 'id': 9266}, {'name': 'Deux Femmes Service Company', 'id': 77590}]"
43900,[]
43153,[]
84875,[]
67756,"[{'name': 'Les Films Marcel Pagnol', 'id': 19160}]"
65703,[]
50107,"[{'name': 'Warner Bros.', 'id': 6194}]"
88209,"[{'name': 'Paramount Pictures', 'id': 4}]"
23107,"[{'name': 'Warner Bros.', 'id': 6194}]"
101598,"[{'name': 'Warner Bros.', 'id': 6194}]"
36635,"[{'name': 'Warner Bros.', 'id': 6194}]"
37482,"[{'name': 'Benedict Bogeaus Production', 'id': 5426}]"
274007,"[{'name': 'Lighthouse Pictures', 'id': 6345}]"
50327,[]
13654,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Television Animation', 'id': 3475}]"
65611,"[{'name': 'Darbor Films', 'id': 20018}, {'name': 'Dutch European', 'id': 20021}]"
54518,"[{'name': 'Insurge Pictures', 'id': 7377}, {'name': 'Magical Elves Productions', 'id': 7378}, {'name': 'Scooter Braun Films', 'id': 7379}]"
19824,"[{'name': 'Tapestry Films', 'id': 870}, {'name': 'Paramount Home Entertainment', 'id': 6548}]"
101660,"[{'name': 'Warner Bros. Television', 'id': 1957}]"
4226,"[{'name': 'Endless Entertainment', 'id': 1590}, {'name': 'Rhino Films', 'id': 1591}, {'name': 'Sea Dragon', 'id': 1592}]"
230222,"[{'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'Ambient Entertainment GmbH', 'id': 8104}]"
13360,"[{'name': 'Davis-Panzer Productions', 'id': 2737}, {'name': 'Sequence Film', 'id': 2739}]"
18729,[]
15434,"[{'name': 'Boll Kino Beteiligungs GmbH & Co. KG', 'id': 1062}, {'name': 'Pitchblack Pictures Inc.', 'id': 5723}]"
85373,"[{'name': 'Vertigo Entertainment', 'id': 829}]"
24655,"[{'name': 'Universal Pictures', 'id': 33}]"
244688,"[{'name': 'Silver Nitrate Pictures', 'id': 3641}, {'name': 'Sense and Sensibility Ventures', 'id': 20807}]"
29988,[]
78383,"[{'name': 'Lions Gate', 'id': 6644}, {'name': 'Lions Gate Entertainments', 'id': 7035}]"
125509,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': '20th Century Fox Home Entertainment', 'id': 3635}, {'name': 'Constantin Film Produktion', 'id': 5755}]"
50326,"[{'name': 'Green/Epstein Productions', 'id': 1192}, {'name': 'Warner Bros. Television', 'id': 1957}, {'name': 'American Broadcasting Company (ABC)', 'id': 3065}, {'name': 'Dualstar Productions', 'id': 6130}]"
25373,[]
200085,"[{'name': 'iLoveCinema', 'id': 20695}, {'name': 'iFilm Co.', 'id': 20696}]"
151044,[]
5139,"[{'name': 'Bonne Pioche Productions', 'id': 2905}, {'name': 'Wild Bunch Distribution', 'id': 15308}, {'name': 'France 3 Cinema', 'id': 16804}]"
115520,[]
257648,"[{'name': 'Bona Film Group', 'id': 30148}]"
181330,"[{'name': 'Hartbeat Productions', 'id': 40268}]"
121734,"[{'name': 'Studio Canal', 'id': 5870}]"
140161,[]
70008,"[{'name': 'NGN Productions', 'id': 7587}, {'name': 'Caliber Media Company', 'id': 11049}, {'name': 'Hangar 14 Films', 'id': 23613}]"
18015,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Martien Holdings A.V.V.', 'id': 9077}]"
60575,"[{'name': 'After Dark Films', 'id': 3608}, {'name': 'Dobre Films', 'id': 22704}, {'name': 'Midsummer Films', 'id': 22705}, {'name': 'Vision Entertainment Group', 'id': 22706}]"
250225,"[{'name': 'Pioneer Pictures', 'id': 9217}, {'name': 'Rook Films', 'id': 16853}]"
256876,"[{'name': 'Russian Film Committee', 'id': 27063}, {'name': 'Gabriel Polsky Productions', 'id': 46936}]"
161529,"[{'name': '4 1/2', 'id': 7843}]"
33932,"[{'name': 'Yari Film Group', 'id': 2448}]"
174645,"[{'name': 'Margate House Films', 'id': 13498}]"
19033,"[{'name': 'Trigger Street', 'id': 7626}]"
72359,"[{'name': '34th Street Films', 'id': 5984}, {'name': 'Homegrown Pictures', 'id': 8840}]"
9817,[]
24116,[]
10055,"[{'name': 'Mindfire Entertainment', 'id': 8068}, {'name': 'CFQ Films', 'id': 52209}, {'name': 'Haunted Hospital Productions Inc.', 'id': 52210}]"
39227,[]
53459,"[{'name': 'Gatlin Pictures', 'id': 4800}, {'name': 'Black Robe', 'id': 48328}, {'name': 'Capital Markets Film Finance', 'id': 48329}]"
239562,"[{'name': 'Lionsgate', 'id': 1632}, {'name': '34th Street Films', 'id': 5984}]"
209901,"[{'name': 'Anchor Bay Films', 'id': 5860}, {'name': 'Upload Films', 'id': 6724}, {'name': 'Movie Package Company (MPC)', 'id': 21655}, {'name': 'Slasher Films', 'id': 74883}, {'name': 'Prime Focus Ltd.', 'id': 74884}, {'name': 'Midlife Crisis Productions', 'id': 74885}, {'name': 'SlashFiction', 'id': 74886}]"
14025,[]
25597,"[{'name': 'Barunson Film Division', 'id': 4399}]"
32304,[]
161321,"[{'name': 'Steelyard Pictures', 'id': 42466}, {'name': 'iQ Films', 'id': 42467}]"
15426,"[{'name': 'Cold Iron Pictures', 'id': 3916}, {'name': 'Combustion Studios', 'id': 3917}, {'name': 'Ambush Entertainment', 'id': 14406}]"
15616,"[{'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Gerber Pictures', 'id': 975}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Family Room Entertainment', 'id': 13807}, {'name': 'Grand Army Entertainment', 'id': 13811}, {'name': 'Major Productions', 'id': 13812}, {'name': 'Papa Joe Films', 'id': 49336}]"
51250,"[{'name': 'Cheetah Vision', 'id': 5830}, {'name': 'Hannibal Pictures', 'id': 8692}, {'name': 'Emmett Furla Oasis Films (EFO Films)', 'id': 73685}]"
19066,"[{'name': 'Raw Feed', 'id': 3295}]"
52916,"[{'name': 'United Artists', 'id': 60}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}]"
77879,"[{'name': 'WWE Studios', 'id': 10339}]"
293262,"[{'name': 'Focus Features', 'id': 10146}]"
209416,"[{'name': 'A&E IndieFilms', 'id': 7315}, {'name': 'Nomoneyfun Films', 'id': 54414}]"
91259,[]
270303,"[{'name': 'Northern Lights Films', 'id': 8714}, {'name': 'Animal Kingdom', 'id': 26995}, {'name': 'Two Flints', 'id': 52739}]"
194817,"[{'name': 'Albion Film Corp. (I)', 'id': 19340}]"
269173,"[{'name': 'Unstoppable Entertainment', 'id': 6371}, {'name': 'thefyzz', 'id': 36109}, {'name': 'Tea Shop & Film Company', 'id': 36735}]"
54415,"[{'name': 'Giant Flick Films', 'id': 35153}]"
152273,"[{'name': 'Anagram Produktion', 'id': 17537}]"
24745,"[{'name': 'RKO Pictures', 'id': 4361}, {'name': 'The Nederlander Organization', 'id': 43445}]"
75074,"[{'name': 'Freedom Films', 'id': 7706}]"
98582,"[{'name': 'TVE', 'id': 103}, {'name': 'La Zanfoñia Producciones', 'id': 257}, {'name': 'Canal Sur Televisión', 'id': 6878}, {'name': 'Atípica Films', 'id': 7342}]"
28635,"[{'name': 'Overseas FilmGroup', 'id': 888}, {'name': 'GFT Entertainment', 'id': 1069}, {'name': 'Artisan Entertainment', 'id': 2188}, {'name': 'Blue Rider Pictures', 'id': 2623}, {'name': 'Paquin Entertainment Group', 'id': 24076}, {'name': 'Pendle View (WM) Limited', 'id': 24077}]"
31183,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'RTL', 'id': 42272}]"
119738,"[{'name': 'Warner Premiere', 'id': 4811}, {'name': 'Stunts Unlimited', 'id': 79559}]"
287084,"[{'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Ryan Murphy Productions', 'id': 19328}]"
110393,"[{'name': 'ARTE', 'id': 5766}, {'name': 'Canal+ España', 'id': 9335}]"
139662,"[{'name': 'Eros International', 'id': 3653}, {'name': 'AGS Entertainment', 'id': 5907}]"
14440,"[{'name': 'Eyeworks Touchdown', 'id': 3569}]"
19288,"[{'name': 'Lions Gate Enterntainment', 'id': 63092}]"
26588,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Zed Filmworks', 'id': 4080}]"
38166,"[{'name': 'The Movie Network (TMN)', 'id': 3388}, {'name': 'NGN Productions', 'id': 7587}, {'name': 'Nasser Group, North', 'id': 11045}, {'name': 'Movie Central Network', 'id': 11551}, {'name': 'Intruder Films', 'id': 63875}]"
18616,"[{'name': 'Institution, The', 'id': 3517}]"
22175,"[{'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Minds Eye Entertainment', 'id': 8583}]"
27770,"[{'name': 'Trimark Pictures', 'id': 4063}]"
37526,"[{'name': 'Trimark Pictures', 'id': 4063}]"
16191,"[{'name': 'Hemdale Film Corporation', 'id': 469}]"
146631,"[{'name': 'Hawthorn Productions', 'id': 19181}, {'name': 'Hawthorne Productions', 'id': 19182}]"
38602,"[{'name': 'Norman Rosemont Productions', 'id': 1585}]"
30934,"[{'name': 'Grenadier Films', 'id': 15848}]"
29919,"[{'name': 'Brillstein-Grey Entertainment', 'id': 1606}]"
65762,"[{'name': 'Kintop Pictures', 'id': 1490}]"
115531,[]
253153,[]
68189,"[{'name': 'Lasihelmi Filmi Oy', 'id': 86935}]"
86240,"[{'name': 'John Houseman Productions', 'id': 18202}]"
9076,[]
56624,"[{'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Wüste Film Ost', 'id': 11673}, {'name': 'Südwestrundfunk (SWR)', 'id': 16110}, {'name': 'arte Geie', 'id': 16661}, {'name': 'Wüste Film West GmbH', 'id': 23153}]"
222715,"[{'name': 'CoMix Wave', 'id': 3756}]"
92968,[]
98612,"[{'name': 'Pandora Filmproduktion', 'id': 254}]"
114982,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'Canal+', 'id': 5358}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}]"
59298,"[{'name': 'Nippon Television Network (NTV)', 'id': 20192}]"
38020,"[{'name': 'Deathbeast Productions', 'id': 83357}]"
160704,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Filmmaker R&K', 'id': 12987}, {'name': 'Film Base Berlin', 'id': 12988}]"
242452,"[{'name': 'NEW. All Rights Reserved.', 'id': 19412}, {'name': 'WithUs Films', 'id': 86320}]"
118139,"[{'name': 'First National Pictures', 'id': 3245}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Vitaphone Corporation', 'id': 9329}]"
