,mid,genres
24802,56152,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]"
24803,66707,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
24804,64928,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
24805,282848,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
24806,227735,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]"
24807,158439,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24808,69060,"[{'id': 35, 'name': 'Comedy'}]"
24809,100416,"[{'id': 35, 'name': 'Comedy'}]"
24810,200044,"[{'id': 27, 'name': 'Horror'}]"
24811,232679,"[{'id': 18, 'name': 'Drama'}]"
24812,192558,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24813,193726,"[{'id': 27, 'name': 'Horror'}]"
24814,228813,"[{'id': 99, 'name': 'Documentary'}]"
24815,102410,"[{'id': 10402, 'name': 'Music'}]"
24816,20789,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
24817,17175,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24818,40925,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24819,7267,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
24820,15149,"[{'id': 35, 'name': 'Comedy'}]"
24821,204768,"[{'id': 35, 'name': 'Comedy'}]"
24822,201759,"[{'id': 53, 'name': 'Thriller'}]"
24823,202215,"[{'id': 35, 'name': 'Comedy'}]"
24824,283726,"[{'id': 18, 'name': 'Drama'}]"
24825,289153,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
24826,15011,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
24827,295087,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
24828,13835,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
24829,140818,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
24830,18940,"[{'id': 53, 'name': 'Thriller'}]"
24831,14866,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
24832,45127,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24833,17780,"[{'id': 35, 'name': 'Comedy'}]"
24834,19222,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
24835,17143,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
24836,36683,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]"
24837,15542,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
24838,18232,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
24839,263614,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]"
24840,23515,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]"
24841,10258,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
24842,32080,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
24843,267806,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
24844,159153,"[{'id': 99, 'name': 'Documentary'}]"
24845,72933,"[{'id': 10749, 'name': 'Romance'}]"
24846,250833,"[{'id': 99, 'name': 'Documentary'}]"
24847,136459,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]"
24848,48186,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]"
24849,29596,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
24850,98404,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
24851,191037,"[{'id': 18, 'name': 'Drama'}]"
24852,17963,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]"
24853,253256,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
24854,254194,"[{'id': 27, 'name': 'Horror'}]"
24855,151679,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
24856,242828,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]"
24857,241868,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
24858,119892,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
24859,110416,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]"
24860,304023,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
24861,252391,"[{'id': 14, 'name': 'Fantasy'}]"
24862,142507,"[{'id': 18, 'name': 'Drama'}]"
24863,155890,"[{'id': 18, 'name': 'Drama'}]"
24864,137769,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10769, 'name': 'Foreign'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]"
24865,241771,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
24866,54658,"[{'id': 18, 'name': 'Drama'}]"
24867,90816,"[{'id': 12, 'name': 'Adventure'}]"
24868,40383,"[{'id': 27, 'name': 'Horror'}]"
24869,159121,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]"
24870,205775,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]"
24871,55317,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
24872,66129,"[{'id': 35, 'name': 'Comedy'}]"
24873,45368,"[{'id': 80, 'name': 'Crime'}]"
24874,105001,"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
24875,228445,"[{'id': 18, 'name': 'Drama'}]"
24876,80957,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
24877,33838,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]"
24878,114324,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24879,141868,"[{'id': 35, 'name': 'Comedy'}]"
24880,101135,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
24881,214081,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24882,24047,"[{'id': 878, 'name': 'Science Fiction'}]"
24883,77348,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}]"
24884,81244,"[{'id': 878, 'name': 'Science Fiction'}]"
24885,50291,"[{'id': 878, 'name': 'Science Fiction'}]"
24886,230846,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
24887,87235,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
24888,22460,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
24889,221240,[]
24890,303623,"[{'id': 35, 'name': 'Comedy'}]"
24891,148430,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24892,80787,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]"
24893,251736,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
24894,99977,"[{'id': 35, 'name': 'Comedy'}]"
24895,61644,"[{'id': 35, 'name': 'Comedy'}]"
24896,79151,[]
24897,100292,"[{'id': 99, 'name': 'Documentary'}]"
24898,52444,"[{'id': 10749, 'name': 'Romance'}]"
24899,135397,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
24900,215032,"[{'id': 99, 'name': 'Documentary'}]"
24901,293310,"[{'id': 99, 'name': 'Documentary'}]"
24902,117678,"[{'id': 35, 'name': 'Comedy'}]"
24903,129966,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
24904,198130,"[{'id': 35, 'name': 'Comedy'}]"
24905,46473,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
24906,21861,"[{'id': 35, 'name': 'Comedy'}]"
24907,170522,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
24908,78646,"[{'id': 18, 'name': 'Drama'}]"
24909,297608,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
24910,73452,"[{'id': 18, 'name': 'Drama'}]"
24911,158967,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
24912,250643,"[{'id': 99, 'name': 'Documentary'}]"
24913,294600,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
24914,41608,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
24915,42332,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
24916,294538,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
24917,63484,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
24918,45167,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]"
24919,9510,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
24920,13610,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]"
24921,184992,"[{'id': 18, 'name': 'Drama'}]"
24922,254435,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
24923,43212,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
24924,16877,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]"
24925,227159,"[{'id': 35, 'name': 'Comedy'}]"
24926,83451,"[{'id': 99, 'name': 'Documentary'}]"
24927,139715,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
24928,34651,"[{'id': 37, 'name': 'Western'}]"
24929,29060,"[{'id': 27, 'name': 'Horror'}]"
24930,50571,"[{'id': 28, 'name': 'Action'}]"
24931,17925,"[{'id': 18, 'name': 'Drama'}]"
24932,44131,[]
24933,136525,"[{'id': 18, 'name': 'Drama'}]"
24934,68340,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
24935,68337,"[{'id': 35, 'name': 'Comedy'}]"
24936,68242,"[{'id': 35, 'name': 'Comedy'}]"
24937,89059,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]"
24938,237796,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
24939,40102,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
24940,143092,"[{'id': 35, 'name': 'Comedy'}]"
24941,109441,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
24942,84742,"[{'id': 27, 'name': 'Horror'}]"
24943,88107,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
24944,180607,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24945,164073,"[{'id': 18, 'name': 'Drama'}]"
24946,19273,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
24947,27996,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
24948,183190,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
24949,35801,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
24950,235679,"[{'id': 80, 'name': 'Crime'}]"
24951,10473,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
24952,34652,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
24953,46302,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
24954,21791,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
24955,66018,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]"
24956,120785,"[{'id': 18, 'name': 'Drama'}]"
24957,43343,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
24958,72892,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
24959,94201,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
24960,102629,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
24961,58058,"[{'id': 18, 'name': 'Drama'}]"
24962,140814,"[{'id': 35, 'name': 'Comedy'}]"
24963,19554,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24964,37641,"[{'id': 35, 'name': 'Comedy'}]"
24965,45120,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
24966,33111,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24967,133831,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
24968,63273,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
24969,22124,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]"
24970,161422,"[{'id': 35, 'name': 'Comedy'}]"
24971,121250,"[{'id': 18, 'name': 'Drama'}]"
24972,116385,"[{'id': 18, 'name': 'Drama'}]"
24973,81182,"[{'id': 18, 'name': 'Drama'}]"
24974,121992,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]"
24975,6110,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
24976,96433,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
24977,238589,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
24978,171594,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]"
24979,76815,"[{'id': 35, 'name': 'Comedy'}]"
24980,71316,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]"
24981,155130,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
24982,238185,"[{'id': 35, 'name': 'Comedy'}]"
24983,31462,"[{'id': 35, 'name': 'Comedy'}]"
24984,167935,[]
24985,78327,"[{'id': 35, 'name': 'Comedy'}]"
24986,81110,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
24987,211247,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]"
24988,27446,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
24989,134355,"[{'id': 35, 'name': 'Comedy'}]"
24990,111750,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]"
24991,81038,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
24992,146946,"[{'id': 37, 'name': 'Western'}]"
24993,219343,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
24994,38636,"[{'id': 99, 'name': 'Documentary'}]"
24995,254582,"[{'id': 18, 'name': 'Drama'}]"
24996,163068,[]
24997,49467,[]
24998,25518,"[{'id': 35, 'name': 'Comedy'}]"
24999,270946,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
25000,238222,"[{'id': 35, 'name': 'Comedy'}]"
25001,75364,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
25002,267355,[]
25003,299618,"[{'id': 35, 'name': 'Comedy'}]"
25004,253331,"[{'id': 18, 'name': 'Drama'}]"
25005,268386,"[{'id': 18, 'name': 'Drama'}]"
25006,296136,[]
25007,252178,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
25008,259610,"[{'id': 99, 'name': 'Documentary'}]"
25009,256917,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
25010,39849,"[{'id': 99, 'name': 'Documentary'}]"
25011,173912,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
25012,75491,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]"
25013,278086,[]
25014,284293,"[{'id': 18, 'name': 'Drama'}]"
25015,40192,"[{'id': 35, 'name': 'Comedy'}]"
25016,300441,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
25017,116149,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]"
25018,204965,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
25019,135714,"[{'id': 37, 'name': 'Western'}]"
25020,203834,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
25021,294254,"[{'id': 28, 'name': 'Action'}]"
25022,159100,"[{'id': 99, 'name': 'Documentary'}]"
25023,302496,"[{'id': 18, 'name': 'Drama'}]"
25024,147778,"[{'id': 99, 'name': 'Documentary'}]"
25025,99922,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
25026,28526,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"
25027,89280,"[{'id': 18, 'name': 'Drama'}]"
25028,193411,"[{'id': 10749, 'name': 'Romance'}]"
25029,93114,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
25030,284995,"[{'id': 9648, 'name': 'Mystery'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
25031,307087,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
25032,150338,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
25033,212843,"[{'id': 99, 'name': 'Documentary'}]"
25034,79218,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]"
25035,105770,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
25036,169860,"[{'id': 99, 'name': 'Documentary'}]"
25037,306650,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
25038,35856,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
25039,265449,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
25040,92459,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
25041,137357,"[{'id': 18, 'name': 'Drama'}]"
25042,100257,"[{'id': 18, 'name': 'Drama'}]"
25043,43450,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]"
25044,157283,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
25045,80031,"[{'id': 35, 'name': 'Comedy'}]"
25046,181876,[]
25047,27917,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
25048,69784,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
25049,123432,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
25050,27884,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
25051,64851,"[{'id': 18, 'name': 'Drama'}]"
25052,28909,"[{'id': 10752, 'name': 'War'}]"
25053,68339,"[{'id': 35, 'name': 'Comedy'}]"
25054,252721,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
25055,40953,"[{'id': 35, 'name': 'Comedy'}]"
25056,191186,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]"
25057,27261,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
25058,185546,"[{'id': 35, 'name': 'Comedy'}]"
25059,171075,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]"
25060,82966,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
25061,118337,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
25062,244458,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
25063,20886,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
25064,185057,"[{'id': 35, 'name': 'Comedy'}]"
25065,67869,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]"
25066,139169,"[{'id': 18, 'name': 'Drama'}]"
25067,131194,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]"
25068,230836,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]"
25069,139380,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
25070,41272,"[{'id': 18, 'name': 'Drama'}]"
25071,84154,"[{'id': 35, 'name': 'Comedy'}]"
25072,276922,"[{'id': 27, 'name': 'Horror'}]"
25073,303742,[]
25074,257296,"[{'id': 12, 'name': 'Adventure'}]"
25075,136476,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
25076,257442,"[{'id': 35, 'name': 'Comedy'}]"
25077,96846,"[{'id': 35, 'name': 'Comedy'}]"
25078,240820,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]"
25079,289416,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
25080,99879,"[{'id': 99, 'name': 'Documentary'}]"
25081,70966,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
25082,20077,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
25083,171308,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]"
25084,86236,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]"
25085,11616,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
25086,170582,[]
25087,266108,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
25088,163870,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
25089,250798,"[{'id': 99, 'name': 'Documentary'}]"
25090,277846,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
25091,282297,"[{'id': 99, 'name': 'Documentary'}]"
25092,123581,"[{'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}]"
25093,253295,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]"
25094,262088,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
25095,189133,"[{'id': 12, 'name': 'Adventure'}]"
25096,146916,"[{'id': 18, 'name': 'Drama'}]"
25097,198171,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
25098,173805,[]
25099,38986,"[{'id': 35, 'name': 'Comedy'}]"
25100,74092,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
25101,307114,"[{'id': 18, 'name': 'Drama'}]"
25102,306963,"[{'id': 878, 'name': 'Science Fiction'}]"
25103,246860,"[{'id': 18, 'name': 'Drama'}]"
25104,297596,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
